id,sentence,price,quality,environment,service,other
2428,good place to hangout with large number of people service was good and fast fine and nice dining place menu has they regular cuisine and which has a great taste as well,,Positive,,Positive,
2429,this place stays in they best five bakeries in they city for chocolate cake for sure had ordered and picked up a three layer chocolate cake irrespective of pricing its tasting made everyone stun shock its truly a classic chocolate cake,,Positive,,,
2429,they only con is pricing but worth they money for they taste,Negative,Positive,,,
2429,do not miss they chocolate cake,,Positive,,,
2430,been here multiple times and good food ambience is unique and classy,,Positive,Positive,,
2430,service is prompt and courteous,,,,Positive,
2430,will recommend highly and definitely come back again,,,,,Positive
2431,they overall experience was good,,,,,Positive
2431,just one thing i particularly did not like it and it was tacos,,Negative,,,
2431,rest they order they ambience was really good,,Positive,Positive,,
2432,if you are in hyderabad and its weekend this place is a must visit place,,,,,Positive
2432,awesome crowd ambience is good overall a perfect weekend hangout place whether you hangout with friends or as a couple,,,Positive,,
2432,a must go place,,,,,Positive
2433,this one is bigger than they jubilee hills one and surely got good space which is a great thing as they previous one gets so cringe,,,Positive,,
2433,we went on a ladies night but they sad part it goes only from eight to ten pm and most of they girls where not even there anyway they starters are quite price competitive and tasty,Positive,Positive,Negative,,
2433,we had veg spring rolls veg manchurian and chicken balls,,,,,
2433,all were great and i have ordered long island iced tea which they made perfect,,Positive,,,
2433,on wednesdays they have a guest do daddy who plays super awesome tracks and in house do also is great too,,,Positive,,
2433,all they best guys keep rocking ashalivelovefood word press com,,,,,Positive
2434,delivery always on time great value for money taste consistently good,Positive,Positive,,Positive,
2434,i have tried various rice bowls from menu,,,,,
2434,packaging awesome hygienic,,,,Positive,
2435,better timings,,,,Negative,
2436,they food is great but they can improve on they ambience,,Positive,Negative,,
2436,especially liked they go gape and chat,,,,,
2436,though ordering food online was not a great experience,,,,Negative,
2436,once i received incomplete order while other time packaging of chat was not great,,,,Negative,
2437,tastes good quantity is also enough for one person a marathas,,Positive,,,
2438,delicious,,Positive,,,
2439,few of my favourite places in hyderabad,,,,,Positive
2439,wide range of food and drinks available,,Positive,,,
2439,they taste of food is above average,,Positive,,,
2439,can get cocktails and beer at a very descent price,Positive,,,,
2439,eight ten on they ambiance,,,Neutral,,
2440,my evening watering hole while at holiday inn in hyderabad,,,,,
2440,good pizza and a decent selection of drinks,,Positive,,,
2440,they music is okay tends to get a bit too loud later but there is always they outside seating for they quiet ears,,,Neutral,,
2441,i have ordered cajun owlet from this place,,,,,
2441,it tasted delicious,,Positive,,,
2441,over they time they quality has declined but immediately it was taken care of when it has been taken to their notice,,Neutral,,,
2441,their customer orientation is much appreciated,,,,Positive,
2442,good place to have food here for a typical south indians who would like to enjoy barbeque food,,Positive,,,
2442,ambience and service are mesmerising which made us show interest towards having food,,Positive,Positive,Positive,
2443,i be been to shanghai chef two quite a few times now,,,,,
2443,twice before kobe sizzlers moved in and once after,,,,,
2443,it has great staff and a wonderful ambience,,,Positive,Positive,
2443,it gets busy over they weekend and you might have to reserve a table beforehand,,,,Negative,
2443,their sizzlers are wonderful and they have a great set of starters,,,,Positive,
2443,i would suggest you try them over they main course,,,,,Positive
2444,its a small stall beside synergy park campus of four,,,Neutral,,
2444,they have maggie and also fried maggie too i ate vegetable fried maggie which is very good to taste and it is around for yrs and also you can see they menu card given and non vegas maggie is also good here they have limited editions of maggie but all of them are good,,Positive,,,
2444,food five five,,,,,
2445,good place to hang out and relief from your stress,,,,,Positive
2445,good music excellent do,,,Positive,,
2445,please try crispy corn chicken nikki kebab best of luck guys,,Positive,,,
2446,been a fan of karachi bakery since my childhood,,,,,Positive
2446,they best place for snacks i a biscuits sandwich pastas chocolates,,Positive,,,
2446,recently i be been to they each bowl outlet and tried out their cheese egg club sandwich and some muffins which where absolutely spot on as usual,,Positive,,,
2446,good place and we definitely recommend,,,,,Positive
2447,this place has two restaurants in it,,,,,
2447,one is urban asia and another one is etc,,,,,
2447,ambience and entrance was good,,,Positive,,
2447,food quality and presentation was too good,,Positive,,,
2447,ordered chicken and mutton bryan here,,,,,
2447,taste was good not awesome,,Neutral,,,
2447,will visit again overall experience four five ambience four five five seating three five food quality five five taste four five service five five value for money four five,Positive,Positive,Positive,Positive,
2448,food is good but not up to they mark and decor is not good at all,,Neutral,Negative,,
2448,not suitable for family,,,Negative,,
2448,there is a a a on upstairs bit that also not that much organic,,,Negative,,
2449,though i had very less variety of food here i am quite impressed with their quality and taste,,Positive,,,
2449,really appreciate they ambience pretty clean place,,,Positive,,
2449,their speciality is breads try their bread for sure,,Positive,,,
2449,garlic bread is awesome here,,Positive,,,
2449,very detailed menu and professional to core they stick to basics and do not try to satisfy every cuisine,,Positive,,,
2450,giving satisfaction to hunger and brings in value for money,Positive,Positive,,,
2450,cannot get tired of ordering food from they restaurant,,Positive,,,
2450,awesome fabulous feed hunger,,Positive,,,
2451,this is something one would definitely like they serve a number of variety in north indian food,,Positive,,,
2451,must try once they will never disappoint you a bet,,Positive,,,
2452,visited day and must say they service is poor and they ambiance is average but you visit this place for they authentic punjabi delicacies,,,Neutral,Negative,
