id,sentence,price,quality,environment,service,other
307.0,but  i never had such worst food in my entire life ,,Negative,,,
307.0,the dip they gave with french fries was one of a kind i personally would not suggest this place to anyone ,,Negative,,,
308.0,maggy was disaster,,Negative,,,
309.0,liked the ambience  though ,,,Positive,,
310.0,we ordered sea food bamboo rice and it tasted worse    rotten smell from the rice made me sick   ,,Negative,,,
310.0,these two were ok,,Positive,,,
311.0,food taste isn t good and the staff behaviour is the major let down ,,Negative,,Negative,
311.0,they fight and argue with you to give more tips ,,,,Negative,
311.0,very disappointing ,,,,,Negative
311.0,never ever experienced it ,,,,,Negative
312.0,the gravy were very dilute every time we order it is thick this time i ordered more quantity and received it thinner ,,Negative,,,
313.0,but live cockroach came out of the food for the second time ,,Negative,,,
314.0,although we booked our table  the suitable table couldnt be found for us ,,,,Negative,
314.0,we ordered j germeister and baileys but we had nuts for the prices     and      see the portion  ,Negative,,,,
314.0,ok i understand that prices are fluctuates  but we didn t know that we paid for this little shots ,Negative,,,,
314.0,these drinks serves with proper glass with ices  bigger portions  this is charging ,Negative,,,,
314.0,will never visit this place again ,,,,,Negative
315.0,i heard haleem will be so good  etc etc but taste is not that great as others said ,,Negative,,,
316.0,i ordered chicken    from this restaurant on   th feb       the quality of the food was not good  i had vomitings immediately after having the food  ,,Negative,,,
317.0,worst chicken biryani ever had in hyderabad till now no salt  less chicken pieces no taste nothing even road side stall who sell biryani in    rs   provide     times better biryani than this,,Negative,,,
318.0,dont ever order from this place ,,,,,Negative
318.0,they serve tasteless raw chicken with no remorse and no reaction ,,Negative,,,
318.0,worst restaurant of gachibowli  ,,Negative,,,
319.0,nobody s even attended us for more than   min  no courtesy of giving menu card even ,,,,Negative,
319.0,when we spoke the same to manager  he himself is rude telling that it will take   to    min for the waiter s to attend ,,,,Negative,
319.0,rude manager and worst service  ,,,,Negative,
320.0,the food did not taste good and the service was also late ,,Negative,,Negative,
320.0,felt it was not worth for the money spend ,Negative,,,,
321.0,this is such a over rated stupid place ,,,,,Negative
321.0,food was very bad  service too ,,Negative,,Negative,
321.0,menu is an ocean and taste is nill ,,Negative,,,
321.0,i dont think they will survive over time  quality has come down soo bad ,,Negative,,,
322.0,the mild mushroom soup was too bland and they don t serve a     of the soup ,,Negative,,Negative,
322.0,the red rooster pizza just didn t have any taste to it ,,Negative,,,
322.0,gachibowli fried chicken was a disaster ,,Negative,,,
322.0,the regular water they served had dust floating on it  had to get bottled water ,,Negative,,,
322.0,would never go to this place again ,,,,,Negative
322.0,won t recommend to anyone either ,,,,,Negative
322.0,the prices are on the higher side and they are just not worth it ,Negative,,,,
323.0,the donuts were not fresh ,,Negative,,,
323.0,waste of money ,,,,,Negative
323.0,what is the point in having fancy packaging with bad quality food ,,Negative,,Positive,
324.0,worst ,,,,,Negative
324.0,please stop selling chole bhature,,,,,Negative
325.0,one of the worst service ever i recieved today ,,,,Negative,
325.0,i contacted the lal street they told me about the happy hours menu and after going there tha menu has been totally changed i  e  from     to    and i didnt like this and worst ever service,,,,Negative,
326.0,very very disappointed ,,,,,Negative
326.0,had been there for a sunday brunch and experienced a worst and slow service ,,,,Negative,
326.0,the food is below average ,,Negative,,,
326.0,nothing organised and well maintained ,,,,Negative,
326.0,the managers are the worst in collage restaurant  very unmannered and impolite ,,,,Negative,
326.0,many of the dishes nameplates are mismatched ,,,,Negative,
326.0,the brunch prices don t match the zomato prices ,Negative,,,,
327.0,pathetic experience ,,,,,Negative
327.0,i will not order from this restaurant ever again ,,,,,Negative
328.0,it is overrated casual chinese food  with lot of oil ,,Negative,,,
328.0,flat noodles very oily ,,Negative,,,
328.0,thread chicken was oily ,,Negative,,,
328.0,the captain manager denied us axis bank card discount because it was not told before ,,,,Negative,
328.0,quantity is too much and they charged more than what was mentioned in the menu ,,Positive,,,
328.0,one star is for the thread chicken starter  oily  fried  ,,Negative,,,
329.0,service   good food  very bad  no taste at all  i had buffet  there is no serving on table for starters and there r only two veg starter and two non veg but taste is not at all good ,,Negative,,Positive,
330.0,was so bland and tasteless for the price ,Negative,Negative,,,
330.0,it smelled weird too ,,Negative,,,
330.0,i somehow felt street food would have been much better and cost effective,Negative,,,,
331.0,pathetic customer service ,,,,Negative,
331.0,why the hell you can t clarify all your nonsense rules over call,,,,Negative,
332.0,i ordered tandoori full no quantity no packaging no taste waste of food ,,Negative,,,
332.0,delivery late from restaurant to zomato delivery boy ,,,,Negative,
333.0,the service is hopeless ,,,,Negative,
333.0,they won t even serve water for the costumers unless you ask them ,,,,Negative,
333.0,and the manager is also helpless and rude if the costumers complaint ,,,,Negative,
333.0,first and last visit to this restaurant  ,,,,,Negative
334.0,the puris were fat and oily ,,Negative,,,
334.0,the alu curry was more like hing asafoetida  curry and had to dig through the gravy for choley ,,Negative,,,
334.0,our breakfast was definitely spoiled ,,Negative,,,
334.0,i really had to search for the rajmas in the gravy ,,Negative,,,
335.0,at first accepted the order  but after waiting for   mins they have declined the order ,,,,Negative,
335.0,least bothered to respond to the calls ,,,,Negative,
335.0,switched off the mobile ,,,,Negative,
336.0,we have ordered mutton biryani and it had dead flies in it   we thought it fell into the biryani bowl while adding rice into it   but when my husband thoroughly checked the whole biryani we could easily see   within   minutes ,,Negative,,,
337.0,very less quantity and food taste also not gud,,Negative,,,
338.0,not as regular  no choco sticks are there  not satisfied  lose of money,,Negative,,,
339.0,i ordered paratha and kulchas from here yesterday night and out of       were burnt  ,,Negative,,,
339.0,taste was horrible  ,,Negative,,,
339.0,and when we complained in zomato chat they gave    credit points    as if that makes up for everything  ,,,,Negative,
339.0,horrible service by being hungry and zomato  ,,,,Negative,
339.0,they don t take their customers seriously at all  ,,,,Negative,
339.0,will never ever order from this place again nor will my friends order from here again ,,,,,Negative
340.0,bucket beers are either served in ice bucket or at least bar tender ask customers to check it is chilled ,,,,Negative,
340.0,we were surprised to find it almost equal to room temp ,,Negative,,,
340.0,and the irritating part was when the waiter behaved as if its too normal to serve such beer ,,,,Negative,
340.0,eating it all i can say if it s ur best then your worst is not for humans ,,Negative,,,
340.0,next we ordered crispy corn not to surprise us crispy part was completely missing and masala added on top of it was enough to burn ur taste bud ,,Negative,,,
341.0,very slow service  food was very cold and tasteless ,,Negative,,Negative,
